"DATE_TIME","AIRTEMP","RH_AVG","DEWPT","WS","GHI","DNI","DIFF","POA"
"2023-07-28 20:20:00",31.36,56.2,21.6,0.353,1,0,1,2
"2023-07-28 20:30:00",31.16,56.47,21.5,0.146,0,0,0,0
"2023-07-28 20:40:00",31.12,56.93,21.6,0.202,0,0,0,0
"2023-07-28 20:50:00",30.96,57.72,21.67,0.307,0,0,0,0
"2023-07-28 21:00:00",30.82,59.38,22,0.13,0,0,0,0
"2023-07-28 21:10:00",30.84,59.94,22.18,0.116,0,0,0,0
"2023-07-28 21:20:00",30.88,61.32,22.59,0.03,0,0,0,0
"2023-07-28 21:30:00",30.74,61.9,22.6,0.141,0,0,0,0
"2023-07-28 21:40:00",30.7,60.54,22.21,0.409,0,0,0,0
"2023-07-28 21:50:00",30.22,63.59,22.58,0.927,0,0,0,0
"2023-07-28 22:00:00",30.09,62.94,22.26,0.425,0,0,0,0
"2023-07-28 22:10:00",30.49,60.83,22.09,0.461,0,0,0,0
"2023-07-28 22:20:00",30.49,62.55,22.55,0.897,0,0,0,0
"2023-07-28 22:30:00",30.13,64.26,22.65,1.016,0,0,0,0
"2023-07-28 22:40:00",29.99,65.25,22.78,0.923,0,0,0,0
"2023-07-28 22:50:00",29.47,67.64,22.88,1.981,-0.7,0,-0.7,0
"2023-07-28 23:00:00",28.14,67.98,21.69,1.746,-0.1,0,-0.1,0
"2023-07-28 23:10:00",26.77,67.67,20.31,0.75,0,0,0,0
"2023-07-28 23:20:00",26.07,72.06,20.67,0.956,0,0,0,0
"2023-07-28 23:30:00",25.27,74.78,20.5,1.088,0,0,0,0
"2023-07-28 23:40:00",25.07,77.21,20.82,0.916,-0.1,0,-0.1,0
"2023-07-28 23:50:00",24.58,80.1,20.95,0.906,0,0,0,0
"2023-07-29 00:00:00",24.04,83.1,21.02,0.887,0,0,0,0
"2023-07-29 00:10:00",23.74,85.3,21.14,0.656,0,0,0,0
"2023-07-29 00:20:00",23.67,86.8,21.35,0.535,0,0,0,0
"2023-07-29 00:30:00",23.67,88.4,21.67,0.282,0,0,0,0
"2023-07-29 00:40:00",23.63,88.5,21.64,0.67,0,0,0,0
"2023-07-29 00:50:00",23.69,88.6,21.71,0.587,0,0,0,0
"2023-07-29 01:00:00",23.41,90.1,21.71,0.534,0,0,0,0
"2023-07-29 01:10:00",23.4,91.1,21.88,0.425,0,0,0,0
"2023-07-29 01:20:00",23.46,91.1,21.94,0.165,0,0,0,0
"2023-07-29 01:30:00",23.46,90.9,21.9,0.647,0,0,0,0
"2023-07-29 01:40:00",23.39,91.1,21.88,0.705,0,0,0,0
"2023-07-29 01:50:00",23.35,92.1,22.02,0.535,0,0,0,0
"2023-07-29 02:00:00",23.33,91.9,21.95,0.46,0,0,0,0
"2023-07-29 02:10:00",23.45,89,21.55,0.798,0,0,0,0
"2023-07-29 02:20:00",23.59,87.7,21.44,0.593,0,0,0,0
"2023-07-29 02:30:00",23.59,86.8,21.28,0.588,0,0,0,0
"2023-07-29 02:40:00",23.43,87.3,21.22,0.697,0,0,0,0
"2023-07-29 02:50:00",23.19,89,21.3,1.421,0,0,0,0
"2023-07-29 03:00:00",23.12,89.7,21.35,1.187,0,0,0,0
"2023-07-29 03:10:00",23.14,89.3,21.3,1.063,0,0,0,0
"2023-07-29 03:20:00",23.2,89.2,21.34,1.276,0,0,0,0
"2023-07-29 03:30:00",23.22,89.3,21.39,1.623,0,0,0,0
"2023-07-29 03:40:00",23.19,90.1,21.5,2.253,0,0,0,0
"2023-07-29 03:50:00",23.13,90.9,21.58,1.816,0,0,0,0
"2023-07-29 04:00:00",23.17,91.5,21.72,1.421,0,0,0,0
"2023-07-29 04:10:00",23.26,92.1,21.92,1.58,0,0,0,0
"2023-07-29 04:20:00",23.27,92.6,22.02,0.967,0,0,0,0
"2023-07-29 04:30:00",23.3,92.4,22.02,0.428,0,0,0,0
"2023-07-29 04:40:00",23.36,92.8,22.14,0.18,0,0,0,0
"2023-07-29 04:50:00",23.43,92.7,22.19,0.328,0,0,0,0
"2023-07-29 05:00:00",23.43,92.7,22.2,0.563,0,0,0,0
"2023-07-29 05:10:00",23.39,93,22.22,0.216,0,0,0,0
"2023-07-29 05:20:00",23.34,92.9,22.14,0.632,0,0,0,0
"2023-07-29 05:30:00",23.16,93.6,22.09,0.727,0,0,0,0
"2023-07-29 05:40:00",23.1,94.6,22.21,0.44,0,0,0,0
"2023-07-29 05:50:00",23.11,94.9,22.27,0.603,0,0,0,1
"2023-07-29 06:00:00",22.93,94.6,22.03,0.912,2,0,2,3
"2023-07-29 06:10:00",22.86,94.2,21.9,0.656,6,0,6,7
"2023-07-29 06:20:00",22.9,93.9,21.87,0.628,15.4,0,15.4,19.67
"2023-07-29 06:30:00",22.95,93.4,21.84,0.818,23.4,0,23.4,26.08
"2023-07-29 06:40:00",23.07,92.3,21.76,0.849,27,0,27,28.92
"2023-07-29 06:50:00",23.29,90.8,21.72,0.754,25,0,25,26
"2023-07-29 07:00:00",23.47,89.7,21.7,0.594,36,0,36,48
"2023-07-29 07:10:00",23.53,89.1,21.65,0.425,112.3,0,112.3,132.4
"2023-07-29 07:20:00",23.73,89,21.82,0.394,66,0,66,81.6
"2023-07-29 07:30:00",23.75,89.6,21.95,0.449,43.2,0,43.2,48.58
"2023-07-29 07:40:00",23.45,92.3,22.16,0.209,73.3,0,73.3,75.75
"2023-07-29 07:50:00",23.43,93.1,22.27,0.317,93,0,93,94.5
"2023-07-29 08:00:00",23.51,93.2,22.36,0.449,84.4,0,84.4,84.8
"2023-07-29 08:10:00",23.44,92.9,22.24,0.558,56.8,0,56.8,66.5
"2023-07-29 08:20:00",23.36,93.6,22.29,0.79,72.3,0,72.3,90.8
"2023-07-29 08:30:00",23.32,94.7,22.43,0.683,138.2,0,138.2,131.9
"2023-07-29 08:40:00",23.24,94.5,22.32,0.803,62.3,0,62.3,76.25
"2023-07-29 08:50:00",23.12,94.9,22.28,0.784,128.8,0,128.8,137.2
"2023-07-29 09:00:00",23.24,95.3,22.45,0.629,188.2,0,188.2,195.8
"2023-07-29 09:10:00",23.51,94.7,22.62,0.553,188.8,0,188.8,191.2
"2023-07-29 09:20:00",23.75,93.7,22.69,0.895,240.9,0,240.9,241.8
"2023-07-29 09:30:00",23.99,92.1,22.65,1.116,255.9,0,255.9,328.4
"2023-07-29 09:40:00",24.42,90.7,22.81,1.215,271.4,4.2,268.7,254.8
"2023-07-29 09:50:00",24.56,89.6,22.76,1.234,238.7,0,238.7,252.5
"2023-07-29 10:00:00",24.58,88.6,22.58,0.858,164.7,0,164.7,167.3
"2023-07-29 10:10:00",24.69,88.5,22.68,0.748,314.9,189,177.5,435
"2023-07-29 10:20:00",25.14,87.2,22.86,0.829,695.3,663.8,198.7,632.3
"2023-07-29 10:30:00",25.87,83.5,22.88,0.886,584.6,324.2,335.6,267.4
"2023-07-29 10:40:00",26.43,80.9,22.89,0.874,534.9,271.2,321.3,671.8
"2023-07-29 10:50:00",26.54,78.76,22.57,0.977,794.3,686.8,241,719
"2023-07-29 11:00:00",26.72,77.33,22.44,1.116,849.7,616.7,342.4,762.8
"2023-07-29 11:10:00",27.13,76.14,22.58,1.041,873.4,698.2,288,823
"2023-07-29 11:20:00",27.44,75.16,22.66,0.847,881.2,609.7,361.1,546.5
"2023-07-29 11:30:00",27.35,75.51,22.66,1.037,500.7,100.3,413.8,709.4
"2023-07-29 11:40:00",27.34,75.72,22.69,0.959,298.6,6,293.4,385
"2023-07-29 11:50:00",27.45,75.12,22.66,1.338,960.8,704.3,334.4,881
"2023-07-29 12:00:00",28.15,73.09,22.89,0.922,850.8,560.5,347,858
"2023-07-29 12:10:00",28.71,70.74,22.88,0.739,319.4,1.8,317.8,600.1
"2023-07-29 12:20:00",29.19,68.66,22.85,1.108,481,107.6,382.7,418.8
"2023-07-29 12:30:00",29.01,69.43,22.87,0.905,862.5,504.1,398.9,761.5
"2023-07-29 12:40:00",29.19,68.01,22.69,1.329,684.3,316.8,391.7,681.3
"2023-07-29 12:50:00",29.25,67.21,22.56,1.238,562.3,166.1,408.4,845
"2023-07-29 13:00:00",29.36,67.04,22.62,1.084,653.6,247.9,423.6,792.8
"2023-07-29 13:10:00",29.58,65.6,22.47,1.442,537.7,121.8,424.6,504
"2023-07-29 13:20:00",29.65,65.37,22.48,0.906,291.5,3.1,288.6,307.4
"2023-07-29 13:30:00",29.31,65.94,22.31,1.079,293.7,2,291.9,314.2
"2023-07-29 13:40:00",29.06,67.77,22.52,1.281,339.8,17.7,323.5,357.3
"2023-07-29 13:50:00",29,68.37,22.6,1.52,448.9,92.9,363.9,438.3
"2023-07-29 14:00:00",29.38,67.5,22.75,1.018,554.8,215.8,358.7,409.4
"2023-07-29 14:10:00",29.47,65.99,22.46,1.526,612.2,246.2,390.6,662.8
"2023-07-29 14:20:00",29.79,64.92,22.49,0.885,717.4,316.8,435.2,832
"2023-07-29 14:30:00",30.47,62.75,22.57,0.919,797.4,417.8,429.6,820
"2023-07-29 14:40:00",30.79,61.99,22.68,0.75,665.4,282.8,419.8,701.4
"2023-07-29 14:50:00",30.88,61.96,22.76,0.731,752.3,389,419.7,777.5
"2023-07-29 15:00:00",30.91,61.91,22.78,0.729,658.6,309.5,398.4,700.8
"2023-07-29 15:10:00",31.57,60.8,23.09,1.095,631.3,335.8,354.3,698.8
"2023-07-29 15:20:00",31.32,60.06,22.66,1.285,693.6,498.9,290.3,715.7
"2023-07-29 15:30:00",31.42,58.94,22.43,0.365,879.4,811.9,237.7,952
"2023-07-29 15:40:00",31.49,57.77,22.17,0.286,833.2,808.9,209.2,924
"2023-07-29 15:50:00",31.29,58.24,22.12,1.862,813.5,798.7,213.5,772.3
"2023-07-29 16:00:00",31.68,57.86,22.38,1.25,767.1,778.2,199,856
"2023-07-29 16:10:00",31.8,56.41,22.07,1.976,754.7,767.2,211.4,855
"2023-07-29 16:20:00",31.58,57.24,22.11,1.849,546.8,410.5,265.6,719.6
"2023-07-29 16:30:00",31.62,58,22.36,1.124,853.4,722.5,375.8,780.2
"2023-07-29 16:40:00",31.87,57.84,22.55,1.157,650.8,720.4,192.5,767.5
"2023-07-29 16:50:00",31.92,58.53,22.79,1.199,484.7,475.6,194.5,686.2
"2023-07-29 17:00:00",31.84,59.58,23.02,0.934,660.5,696.1,254,751.3
"2023-07-29 17:10:00",32.02,58.82,22.97,0.978,547.7,682,167.9,655.4
"2023-07-29 17:20:00",31.98,58.9,22.95,0.993,519.8,688.2,155.7,645.9
"2023-07-29 17:30:00",32.24,58.23,23.01,0.932,475.1,690.7,129.3,585.8
"2023-07-29 17:40:00",32.14,58.56,23.01,0.059,434.5,664.6,121,543.9
"2023-07-29 17:50:00",31.82,58.78,22.77,0,512.2,655.2,222.4,514.4
"2023-07-29 18:00:00",31.82,59.11,22.86,0,233,290.1,113.5,471.1
"2023-07-29 18:10:00",31.67,59.34,22.79,0,79.7,1.2,79.3,96.6
"2023-07-29 18:20:00",31.33,60.67,22.84,0.146,302.8,466.4,138.8,274.3
"2023-07-29 18:30:00",31.2,61.68,22.98,0,30.8,0,30.8,34.08
"2023-07-29 18:40:00",30.84,62.35,22.82,0.652,47,0,47,45.25
"2023-07-29 18:50:00",30.71,63.12,22.9,0.234,22.3,0,22.3,24.17
"2023-07-29 19:00:00",30.21,66.94,23.42,1.191,28,-1,28.2,32
"2023-07-29 19:10:00",27.35,78.96,23.42,1.624,35.5,0,35.5,43.5
"2023-07-29 19:20:00",25.94,79.3,22.1,1.649,112.3,0,112.3,111.1
"2023-07-29 19:30:00",25.4,82.6,22.25,1.351,85,0,85,99
"2023-07-29 19:40:00",25.15,84.8,22.44,1.621,106.7,0,106.7,120.2
"2023-07-29 19:50:00",24.59,87.7,22.43,1.009,46.8,0,46.8,55.5
"2023-07-29 20:00:00",24.64,87.8,22.5,0.619,23.8,0,23.8,31.67
"2023-07-29 20:10:00",24.96,86,22.48,0.758,16,0,16,21
"2023-07-29 20:20:00",25.1,85.4,22.48,0.616,11,0,11,15
"2023-07-29 20:30:00",24.94,86.7,22.59,0.682,6.3,0,6.3,6.833
"2023-07-29 20:40:00",24.87,87.1,22.59,0.612,0,0,0,0
"2023-07-29 20:50:00",24.87,86.5,22.49,0.471,0,0,0,0
"2023-07-29 21:00:00",24.86,86.8,22.52,0.305,0,0,0,0
"2023-07-29 21:10:00",24.9,86.7,22.54,0.617,0,0,0,0
"2023-07-29 21:20:00",24.86,86.4,22.45,0.517,0,0,0,0
"2023-07-29 21:30:00",24.97,86.2,22.51,0.531,0,0,0,0
"2023-07-29 21:40:00",25.14,85.7,22.59,0.548,0,0,0,0
"2023-07-29 21:50:00",25.25,84.9,22.55,0.468,0,0,0,0
"2023-07-29 22:00:00",25.38,82.1,22.11,0.916,0,0,0,0
"2023-07-29 22:10:00",25.66,74.41,20.77,0.816,0,0,0,0
"2023-07-29 22:20:00",25.53,72.35,20.2,1.648,0,0,0,0
"2023-07-29 22:30:00",25.18,72.87,19.98,1.663,0,0,0,0
"2023-07-29 22:40:00",24.87,73.26,19.78,2.03,0,0,0,0
"2023-07-29 22:50:00",24.68,73.83,19.72,1.847,0,0,0,0
"2023-07-29 23:00:00",24.55,74.06,19.64,2.204,0,0,0,0
"2023-07-29 23:10:00",24.45,74.26,19.59,1.782,0,0,0,0
"2023-07-29 23:20:00",24.36,74.41,19.54,1.029,0,0,0,0
"2023-07-29 23:30:00",24.23,74.02,19.32,1.105,0,0,0,0
"2023-07-29 23:40:00",24.18,72.98,19.05,1.316,0,0,0,0
"2023-07-29 23:50:00",24.15,72.5,18.91,1.174,0,0,0,0
"2023-07-30 00:00:00",24.02,72.12,18.71,1.616,0,0,0,0
"2023-07-30 00:10:00",23.89,72.51,18.67,1.129,0,0,0,0
"2023-07-30 00:20:00",23.66,72.44,18.43,1.495,0,0,0,0
"2023-07-30 00:30:00",23.55,70.41,17.86,2.204,0,0,0,0
"2023-07-30 00:40:00",23.35,69.51,17.48,1.985,0,0,0,0
"2023-07-30 00:50:00",23.17,70.17,17.45,1.014,0,0,0,0
"2023-07-30 01:00:00",23.01,70.49,17.37,1.692,0,0,0,0
"2023-07-30 01:10:00",22.71,71.11,17.23,1.688,0,0,0,0
"2023-07-30 01:20:00",22.49,71.28,17.04,1.034,0,0,0,0
"2023-07-30 01:30:00",22.18,70.11,16.49,1.097,0,0,0,0
"2023-07-30 01:40:00",21.85,69.88,16.13,1.683,0,0,0,0
"2023-07-30 01:50:00",21.63,69.66,15.86,0.695,0,0,0,0
"2023-07-30 02:00:00",21.49,69.54,15.7,0.942,0,0,0,0
"2023-07-30 02:10:00",21.31,68.79,15.37,1.266,0,0,0,0
"2023-07-30 02:20:00",21.19,68.65,15.21,1.102,0,0,0,0
"2023-07-30 02:30:00",21.09,68.65,15.12,0.762,0,0,0,0
"2023-07-30 02:40:00",20.98,69.1,15.12,0.622,0,0,0,0
"2023-07-30 02:50:00",20.92,68.6,14.94,0.612,0,0,0,0
"2023-07-30 03:00:00",20.82,68.58,14.85,1.308,0,0,0,0
"2023-07-30 03:10:00",20.65,69,14.78,1.424,0,0,0,0
"2023-07-30 03:20:00",20.57,69.11,14.72,1.328,0,0,0,0
"2023-07-30 03:30:00",20.44,69.47,14.68,1.058,0,0,0,0
"2023-07-30 03:40:00",20.37,69.45,14.62,1.42,0,0,0,0
"2023-07-30 03:50:00",20.29,69.72,14.6,1.29,0,0,0,0
"2023-07-30 04:00:00",20.18,69.1,14.35,1.69,0,0,0,0
"2023-07-30 04:10:00",20.12,68.1,14.07,1.596,0,0,0,0
"2023-07-30 04:20:00",20.11,66.78,13.75,1.469,0,0,0,0
"2023-07-30 04:30:00",20,66.08,13.49,1.543,0,0,0,0
"2023-07-30 04:40:00",19.8,66.1,13.3,1.371,0,0,0,0
"2023-07-30 04:50:00",19.64,65.9,13.11,1.42,0,0,0,0
"2023-07-30 05:00:00",19.58,65.22,12.89,1.388,0,0,0,0
"2023-07-30 05:10:00",19.41,65.98,12.91,1.409,0,0,0,0
"2023-07-30 05:20:00",19.27,66.53,12.9,1.009,0,0,0,0
"2023-07-30 05:30:00",19.02,67.36,12.85,0.882,0,0,0,0
"2023-07-30 05:40:00",18.88,67.12,12.66,1.024,0,0,0,1
"2023-07-30 05:50:00",18.78,65.8,12.26,1.243,1,0,1,2.833
"2023-07-30 06:00:00",18.59,65.74,12.08,1.364,4,0,4,6
"2023-07-30 06:10:00",18.43,65.62,11.89,1.33,7.8,0,7.8,10.75
"2023-07-30 06:20:00",18.33,65.19,11.7,1.083,12.2,0,12.2,15
"2023-07-30 06:30:00",18.38,64.17,11.51,0.741,18,0,18,20.25
"2023-07-30 06:40:00",18.39,64.92,11.7,0.65,21,0,21,24
"2023-07-30 06:50:00",18.42,65.42,11.84,0.425,21,0,21,24.33
"2023-07-30 07:00:00",18.44,65.3,11.83,0.576,23,0,23,25.5
"2023-07-30 07:10:00",18.34,64.82,11.62,0.823,26,0,26,28.42
"2023-07-30 07:20:00",18.39,65.01,11.71,0.642,28.3,0,28.3,31
"2023-07-30 07:30:00",18.37,64.51,11.57,1.152,30,0,30,34
"2023-07-30 07:40:00",18.39,65.25,11.77,0.757,32,0,32,36
"2023-07-30 07:50:00",18.51,65.82,12.02,0.788,34,0,34,38.5
"2023-07-30 08:00:00",18.57,65.16,11.91,0.989,35,0,35,40
"2023-07-30 08:10:00",18.59,64.39,11.75,0.88,37,0,37,42
"2023-07-30 08:20:00",18.64,64.21,11.76,0.796,39,0,39,43
"2023-07-30 08:30:00",18.83,63.22,11.7,1.108,40,0,40,44
"2023-07-30 08:40:00",18.99,62.66,11.72,0.963,42,0,42,46
"2023-07-30 08:50:00",19.11,62.34,11.76,0.732,44,0,44,47
"2023-07-30 09:00:00",19.41,61.26,11.78,0.572,45,0,45,48
"2023-07-30 09:10:00",19.57,60.96,11.85,0.952,46,0,46,49.42
"2023-07-30 09:20:00",19.72,59.81,11.7,0.638,48,0,48,57
"2023-07-30 09:30:00",19.96,58.15,11.51,0.592,49,0,49,333.3
"2023-07-30 09:40:00",20.31,57.41,11.63,0.677,50,0,50,375
"2023-07-30 09:50:00",20.66,55.26,11.38,0.838,638,862.3,52,415.6
"2023-07-30 10:00:00",21.12,54.24,11.53,0.973,665,870.9,53,455.9
"2023-07-30 10:10:00",21.15,54.26,11.57,1.222,689.2,874.7,55,494.3
"2023-07-30 10:20:00",21.17,55.57,11.95,1.042,715.3,883.3,56,533.5
"2023-07-30 10:30:00",21.55,54.91,12.12,1.102,736.6,886.5,57,570.3
"2023-07-30 10:40:00",22.31,53.66,12.47,0.721,758.2,889.4,59.2,606.8
"2023-07-30 10:50:00",22.44,52.2,12.19,1.03,780,895,60.4,641.9
"2023-07-30 11:00:00",22.49,53.04,12.46,0.882,805.6,899.1,67.5,678.3
"2023-07-30 11:10:00",22.84,51.87,12.45,0.757,825.3,900.1,72.1,715
"2023-07-30 11:20:00",23.05,51.71,12.6,0.824,881.4,899.3,115.8,802
"2023-07-30 11:30:00",23.37,51.52,12.83,0.941,922.8,772.5,254.8,884
"2023-07-30 11:40:00",23.29,52.32,13,1.065,431.4,143.5,305.6,954
"2023-07-30 11:50:00",23.4,52.29,13.09,0.66,788.8,553,297.9,832
"2023-07-30 12:00:00",24.18,51.14,13.47,1.001,834.3,623.4,274.9,1008
"2023-07-30 12:10:00",24.18,50.31,13.22,0.776,945.7,914,118.1,915
"2023-07-30 12:20:00",24.2,50.44,13.27,0.832,983.5,912.4,150.9,947
"2023-07-30 12:30:00",24.48,50.2,13.46,0.661,1047.9,911.9,210.8,940
"2023-07-30 12:40:00",24.6,50.16,13.56,0.615,1024.5,909.4,185.9,1008
"2023-07-30 12:50:00",24.62,50,13.53,0.911,1010.3,906.9,171.4,1015
"2023-07-30 13:00:00",24.91,49.56,13.66,0.862,288.8,102.1,194.2,919
"2023-07-30 13:10:00",25.4,48.66,13.82,0.701,1032.4,911.9,187.4,1079
"2023-07-30 13:20:00",26.12,46.67,13.83,0.616,1010.2,819.8,251.7,1110
"2023-07-30 13:30:00",26.37,45.79,13.76,0.914,1075.4,914.4,231.6,1105
"2023-07-30 13:40:00",26.4,44.25,13.28,1.23,1115.7,905.7,283.6,1132
"2023-07-30 13:50:00",26.36,46.54,14.01,1.02,1022,912,189,1054
"2023-07-30 14:00:00",26.38,44.45,13.32,0.954,1017.2,907.5,194.5,1055
"2023-07-30 14:10:00",26.98,43.66,13.59,0.779,1030,907.4,214.6,1090
"2023-07-30 14:20:00",26.8,42.2,12.9,1.294,1021.4,903.8,217.7,1076
"2023-07-30 14:30:00",26.53,42.01,12.6,0.984,1045.6,900.7,254.2,1097
"2023-07-30 14:40:00",27.06,40.24,12.41,0.781,1004.9,898.3,226.4,1084
"2023-07-30 14:50:00",27.17,39.97,12.41,0.893,1035.3,892.5,273.6,1106
"2023-07-30 15:00:00",26.77,40.28,12.17,0.945,991.4,898.6,237.5,1073
"2023-07-30 15:10:00",26.97,39.35,11.99,1.061,425.8,218.1,246.2,1045
"2023-07-30 15:20:00",27.12,40.29,12.49,0.558,1044.1,886.7,328.9,1151
"2023-07-30 15:30:00",27.63,38.82,12.38,0.692,987.8,881.2,292.9,1101
"2023-07-30 15:40:00",27.31,39.28,12.28,1,249.5,67.6,197.4,347.2
"2023-07-30 15:50:00",26.79,40.57,12.3,1.039,889.8,872.7,235.9,987
"2023-07-30 16:00:00",27.38,40.14,12.66,0.814,892.2,854.6,269.9,901
"2023-07-30 16:10:00",27.47,39.64,12.56,0.545,486.2,275.2,292,762.2
"2023-07-30 16:20:00",27.69,39.74,12.78,0.739,239.5,52.1,203.9,300.1
"2023-07-30 16:30:00",27.93,38.78,12.63,0.849,144,0.2,143.8,169.1
"2023-07-30 16:40:00",26.49,40.86,12.14,1.484,462.9,439.2,184.6,552
"2023-07-30 16:50:00",26.87,39.69,12.03,0.757,682.4,815.1,186.6,756.1
"2023-07-30 17:00:00",27.39,39.43,12.41,0.69,205.6,150.5,117.9,144.2
"2023-07-30 17:10:00",26.99,40.66,12.51,0.528,656.9,791.4,218,782.9
"2023-07-30 17:20:00",27.72,37.28,11.83,0.766,588.9,789,173.3,719.7
"2023-07-30 17:30:00",27.5,36.86,11.48,0.831,588.1,777.9,200.5,414.9
"2023-07-30 17:40:00",27.32,37.37,11.52,0.818,468.6,624.5,175.6,673.8
"2023-07-30 17:50:00",27.3,37.47,11.55,0.841,96,6,93.4,207.2
"2023-07-30 18:00:00",26.91,38.62,11.66,0.348,207,198.3,125.7,343.3
"2023-07-30 18:10:00",26.78,38.89,11.64,0.788,264,443.8,95.6,497.3
"2023-07-30 18:20:00",26.58,38.38,11.27,1.519,336.7,681.1,99,453.4
"2023-07-30 18:30:00",26.64,38.47,11.35,0.9,309.3,653.9,101.4,413.2
"2023-07-30 18:40:00",26.41,38.39,11.14,1.276,267.5,627,87.6,67.17
"2023-07-30 18:50:00",26.08,39.55,11.27,1.123,188.5,504.6,59.4,42.17
"2023-07-30 19:00:00",26.14,40.22,11.59,0.471,51,0,51,37
"2023-07-30 19:10:00",25.96,41.89,12.05,0.477,42,0,42,32.08
"2023-07-30 19:20:00",25.73,41.89,11.84,0.951,35.5,0,35.5,29
"2023-07-30 19:30:00",25.5,42.26,11.76,0.823,27.8,0,27.8,24
"2023-07-30 19:40:00",25.17,42.49,11.54,1.081,21,0,21,20
"2023-07-30 19:50:00",25.01,42.75,11.49,1.049,15.5,0,15.5,16
"2023-07-30 20:00:00",24.85,43.34,11.56,0.538,10,0,10,11.25
"2023-07-30 20:10:00",24.65,44.38,11.74,0.536,5,0,5,6.833
"2023-07-30 20:20:00",24.47,45.34,11.9,0.508,1.2,0,1.2,2.917
"2023-07-30 20:30:00",24.24,46.27,12,0.353,0,0,0,1
"2023-07-30 20:40:00",24.13,47.46,12.28,0.199,0,0,0,0
"2023-07-30 20:50:00",23.96,47.38,12.1,0.572,0,0,0,0
"2023-07-30 21:00:00",23.71,48.25,12.16,0.282,0,0,0,0
"2023-07-30 21:10:00",23.53,48.39,12.03,0.152,0,0,0,0
"2023-07-30 21:20:00",23.39,49.22,12.16,0.098,0,0,0,0
"2023-07-30 21:30:00",22.97,52.66,12.81,0,0,0,0,0
"2023-07-30 21:40:00",22.42,55.65,13.14,0.022,0,0,0,0
"2023-07-30 21:50:00",21.9,57.23,13.08,0.014,0,0,0,0
"2023-07-30 22:00:00",21.41,58,12.82,0,0,0,0,0
"2023-07-30 22:10:00",21.22,60.37,13.26,0,0,0,0,0
"2023-07-30 22:20:00",21.1,62.01,13.56,0,0,0,0,0
"2023-07-30 22:30:00",20.72,62.44,13.3,0.002,0,0,0,0
"2023-07-30 22:40:00",20.73,62.33,13.29,0.045,0,0,0,0
"2023-07-30 22:50:00",20.56,63.06,13.31,0.066,0,0,0,0
"2023-07-30 23:00:00",20.65,62.92,13.35,0.256,0,0,0,0
"2023-07-30 23:10:00",20.77,63.01,13.49,0.234,0,0,0,0
"2023-07-30 23:20:00",20.75,63.26,13.54,0.275,0,0,0,0
"2023-07-30 23:30:00",20.5,65.42,13.82,0.274,0,0,0,0
"2023-07-30 23:40:00",20.13,67.2,13.88,0.402,0,0,0,0
"2023-07-30 23:50:00",19.9,68.75,14.01,0.294,0,0,0,0
"2023-07-31 00:00:00",19.79,69.22,14.01,0.291,0,0,0,0
"2023-07-31 00:10:00",19.56,70.2,14.01,0.339,0,0,0,0
"2023-07-31 00:20:00",19.36,71.57,14.11,0.197,0,0,0,0
"2023-07-31 00:30:00",19.08,73.08,14.16,0.381,0,0,0,0
"2023-07-31 00:40:00",18.66,74.52,14.06,0.38,0,0,0,0
"2023-07-31 00:50:00",18.16,76.46,13.97,0.332,0,0,0,0
"2023-07-31 01:00:00",17.93,77.38,13.94,0.546,0,0,0,0
"2023-07-31 01:10:00",17.75,78.41,13.97,0.361,0,0,0,0
"2023-07-31 01:20:00",17.72,78.53,13.96,0.342,0,0,0,0
"2023-07-31 01:30:00",17.81,78.33,14,0.238,0,0,0,0
"2023-07-31 01:40:00",17.87,77.71,13.94,0.493,0,0,0,0
"2023-07-31 01:50:00",17.83,77.31,13.82,0.286,0,0,0,0
"2023-07-31 02:00:00",17.76,77.67,13.82,0.146,0,0,0,0
"2023-07-31 02:10:00",17.49,78.76,13.78,0.122,0,0,0,0
"2023-07-31 02:20:00",17.26,79.66,13.73,0.505,0,0,0,0
"2023-07-31 02:30:00",17.02,81.1,13.77,0.262,0,0,0,0
"2023-07-31 02:40:00",17.21,80.8,13.89,0.036,0,0,0,0
"2023-07-31 02:50:00",17.36,79.24,13.74,0.238,0,0,0,0
"2023-07-31 03:00:00",17.29,79.46,13.72,0.516,0,0,0,0
"2023-07-31 03:10:00",17.21,78.75,13.5,0.325,0,0,0,0
"2023-07-31 03:20:00",17.2,78.29,13.4,0.369,0,0,0,0
"2023-07-31 03:30:00",17.38,77.58,13.43,0.175,0,0,0,0
"2023-07-31 03:40:00",17.54,77.41,13.56,0.164,0,0,0,0
"2023-07-31 03:50:00",17.42,79.74,13.9,0.278,0,0,0,0
"2023-07-31 04:00:00",17.29,79.57,13.74,0.232,0,0,0,0
"2023-07-31 04:10:00",17.23,79.66,13.7,0.027,0,0,0,0
"2023-07-31 04:20:00",17.05,80.1,13.61,0.13,0,0,0,0
"2023-07-31 04:30:00",17.12,79.65,13.59,0.03,0,0,0,0
"2023-07-31 04:40:00",16.87,80.8,13.57,0.027,0,0,0,0
"2023-07-31 04:50:00",16.6,82.6,13.65,0.001,0,0,0,0
"2023-07-31 05:00:00",16.28,84.6,13.7,0.001,0,0,0,0
"2023-07-31 05:10:00",15.98,85,13.47,0,0,0,0,0
"2023-07-31 05:20:00",15.72,86.9,13.56,0.016,0,0,0,0
